filename,row_preview,computed_total,stated_total,difference
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,Category: | MEDU9686300 | 138 | 49 | 198 | 233,385,233,152
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,Category: | MEDU9686300 | 216 | 147 | 100 | 14,463,14,449
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,Category: | TTNU8378459 | 100 | 49 | 163 | 124,312,124,188
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,Category: | TTNU8378459 | 125 | 168 | 175 | 226,468,226,242
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,Category: | TTNU8378459 | 216 | 147 | 198 | 248,561,248,313
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,Category: | TTNU8378459 | 150 | 116 | 138 | 28,404,28,376
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,88 (Choice) | 1 | 45 | 28 | 0 | 13,89,88,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,125 (Ex-Fancy) | 2 | 154 | 36 | 0z | 31,252,250,2
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,125 (Premium) | 1 | 105 | 12 | 1 | 5,126,125,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,163 (Premium) | 1 | 66 | 77 | 1 | 14,164,163,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,198 (Fancy) | 2 | 339 | 34 | 6 | 3,398,396,2
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,216 (Ex-Fancy) | 2 | 313 | 26 | 13 | 8,434,432,2
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,150 (Premium) | 1 | 118 | 25 | 4 | 3,151,150,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,175 (Premium) | 1 | 93 | 61 | 2 | 13,176,175,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,100 ex-fancy | 1 | 45 | 0 | 7 | 38,101,100,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,198 Fancy | 1 | 96 | 25 | 13 | 61,199,198,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,198 Fancy | 1 | 110 | 15 | 12 | 57,199,198,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,125 premium | 1 | 48 | 51 | 8 | 12,126,125,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,113 premium | 1 | 73 | 0 | 9 | 31,114,113,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,216 premium | 1 | 97 | 49 | 13 | 51,217,216,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,88 ex-fancy | 1 | 35 | 0 | 26 | 18,89,88,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,88 ex-fancy | 1 | 49 | 3 | 14 | 13,89,88,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,125 premium | 1 | 39 | 31 | 16 | 32,126,125,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,100 ex-fancy | 1 | 46 | 0 | 6 | 48,101,100,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,138 premium | 1 | 73 | 32 | 25 | 3,139,138,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,72 ex-fancy | 1 | 16 | 7 | 35 | 10,73,72,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,80 ex- fancy | 1 | 37 | 4 | 21 | 14,81,80,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,125 premium | 1 | 56 | 33 | 16 | 17,126,125,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,125 premium | 1 | 82 | 1 | 22 | 17,126,125,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,125 premium | 1 | 52 | 10 | 29 | 34,126,125,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,216 premium | 1 | 101 | 43 | 30 | 35,217,216,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,216 premium | 1 | 103 | 33 | 24 | 51,217,216,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,113 premium | 1 | 63 | 0 | 10 | 35,114,113,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,175 fancy | 1 | 49 | 1 | 10 | 115,176,175,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,198 choice | 1 | 81 | 39 | 4 | 72,199,198,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,125 premium | 1 | 57 | 12 | 12 | 40,126,125,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,100 ex-fancy | 1 | 51 | 5 | 10 | 29,101,100,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,113 premium | 1 | 54 | 8 | 10 | 37,114,113,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,138 premium | 1 | 55 | 7 | 8 | 68,139,138,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,150 fancy | 1 | 71 | 27 | 4 | 47,151,150,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,125 premium | 1 | 62 | 13 | 11 | 38,126,125,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,216 premium | 1 | 167 | 24 | 7 | 16,217,216,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,216 premium | 1 | 99 | 44 | 10 | 60,217,216,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,163 premium | 1 | 73 | 18 | 53 | 10,164,163,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,216 ex-fancy | 1 | 101 | 27 | 8 | 80,217,216,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,216 premium | 1 | 96 | 37 | 24 | 47,217,216,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,125 ex-fancy | 1 | 68 | 12 | 5 | 36,126,125,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,175 fancy | 1 | 85 | 33 | 2 | 49,176,175,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,198 fancy | 1 | 95 | 60 | 8 | 35,199,198,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,100 premium | 1 | 51 | 5 | 19 | 20,101,100,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,175 premium | 1 | 104 | 12 | 2 | 56,176,175,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,198 ex-fancy | 1 | 108 | 33 | 6 | 45,199,198,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,138 ex-fancy | 1 | 68 | 16 | 3 | 43,139,138,1
G-1407-21B Dev Bhumi (DPS Ref No IND-09521-EY) Multiple shipments one PLA.docx,163 ex-fancy | 1 | 82 | 4 | 57 | 16,164,163,1
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,Category: | TTNU8244146 | 100 | 49 | 163 | 154,312,154,158
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,Category: | TTNU8244146 | 113 | 49 | 175 | 147,337,147,190
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,Category: | TTNU8244146 | 125 | 245 | 198 | 260,568,260,308
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,Category: | TTNU8244146 | 138 | 49 | 216 | 147,403,147,256
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,Category: | TEMU9196332 | 100 | 49 | 163 | 77,312,77,235
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,Category: | TEMU9196332 | 113 | 98 | 175 | 245,386,245,141
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,Category: | TEMU9196332 | 125 | 196 | 198 | 196,519,196,323
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,Category: | TEMU9196332 | 138 | 98 | 216 | 49,452,49,403
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,Category: | TCLU1395372 | 100 | 49 | 163 | 147,312,147,165
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,Category: | TCLU1395372 | 113 | 98 | 175 | 196,386,196,190
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,Category: | TCLU1395372 | 125 | 196 | 198 | 147,519,147,372
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,Category: | TCLU1395372 | 138 | 98 | 216 | 77,452,77,375
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,Category: | TEMU9157573 | 100 | 49 | 163 | 99,312,99,213
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,Category: | TEMU9157573 | 113 | 49 | 175 | 196,337,196,141
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,Category: | TEMU9157573 | 125 | 245 | 198 | 271,568,271,297
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,Category: | TEMU9157573 | 138 | 49 | 216 | 98,403,98,305
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,Category: | SEGU9314758 | 100 | 01 | 175 | 245,276,245,31
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,Category: | SEGU9314758 | 113 | 169 | 198 | 245,480,245,235
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,Category: | SEGU9314758 | 125 | 298 | 216 | 50,639,50,589
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,Category: | CXRU1142670 | 100 | 98 | 163 | 98,361,98,263
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,Category: | CXRU1142670 | 113 | 147 | 175 | 196,435,196,239
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,Category: | CXRU1142670 | 125 | 196 | 198 | 147,519,147,372
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,Category: | CXRU1142670 | 138 | 98 | 216 | 49,452,49,403
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,1 | 198 (Ex-Fancy) | 2 | 132 | 45 | 9,201,198,3
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,2 | 198 (Ex-Fancy) | 2 | 116 | 42 | 14,202,198,4
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,3 | 198 (Premium) | 1 | 109 | 47 | 5,202,198,4
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,4 | 125 (Fancy) | 1 | 86 | 23 | 8,130,125,5
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,5 | 138 (Ex-Fancy) | 1 | 48 | 78 | 0,144,138,6
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,6 | 100 (Ex-Fancy) | 1 | 66 | 18 | 7,107,100,7
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,7 | 150 (Ex-Fancy) | 1 | 95 | 43 | 2,158,150,8
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,8 | 216 (Ex-Fancy) | 1 | 137 | 46 | 10,225,216,9
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,9 | 163 (Premium) | 1 | 115 | 34 | 2,173,163,10
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,10 | 113 (Premium) | 1 | 60 | 20 | 0,124,113,11
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,11 | 125 (Ex-Fancy) | 1 | 100 | 23 | 2,137,125,12
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,"Total | Total | 11 | 1,064 | 419 | 59",1735,1724,11
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,1 | 113 (Ex-Fancy) | 1 | 86 | 7 | 2,115,113,2
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,2 | 198 (Fancy) | 1 | 99 | 90 | 7,201,198,3
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,3 | 138 (Ex-Fancy) | 1 | 85 | 44 | 2,142,138,4
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,4 | 125 (Ex-Fancy) | 1 | 48 | 75 | 0,130,125,5
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,5 | 198 (Fancy) | 1 | 134 | 40 | 20,204,198,6
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,6 | 216 (Premium) | 1 | 55 | 116 | 2,223,216,7
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,7 | 125 (Premium) | 1 | 63 | 38 | 3,133,125,8
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,8 | 150 (Ex-Fancy) | 1 | 126 | 13 | 3,159,150,9
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,9 | 163 (Premium) | 1 | 144 | 7 | 8,173,163,10
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,10 | 100 (Premium) | 1 | 62 | 20 | 7,111,100,11
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,Total | Total | 10 | 902 | 450 | 54,1536,1526,10
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,1 | 125 | 2 | 90 | 9 | 6,253,125,128
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,2 | 125 | 2 | 88 | 19 | 2,254,125,129
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,3 | 113 | 1 | 61 | 6 | 15,230,113,117
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,4 | 100 | 1 | 48 | 14 | 12,205,100,105
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,5 | 138 | 1 | 110 | 20 | 8,282,138,144
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,6 | 198 | 1 | 151 | 17 | 12,403,198,205
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,7 | 150 | 1 | 104 | 23 | 9,308,150,158
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,8 | 163 | 1 | 83 | 14 | 2,335,163,172
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,9 | 198 | 1 | 122 | 37 | 7,406,198,208
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,10 | 216 | 1 | 127 | 54 | 8,443,216,227
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,Total | Total | 10 | 984 | 213 | 81,1536,1526,10
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,1 | 150 | 1 | 54 | 86 | 0,302,150,152
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,2 | 125 | 2 | 72 | 44 | 2,254,125,129
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,3 | 125 | 2 | 86 | 27 | 1,255,125,130
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,4 | 138 | 1 | 93 | 3 | 11,281,138,143
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,5 | 175 | 1 | 100 | 72 | 0,356,175,181
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,6 | 175 | 1 | 123 | 31 | 3,357,175,182
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,7 | 216 | 1 | 120 | 61 | 11,440,216,224
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,8 | 198 | 1 | 88 | 69 | 2,405,198,207
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,9 | 113 | 1 | 66 | 35 | 8,236,113,123
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,10 | 198 | 1 | 127 | 42 | 16,407,198,209
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,Total | Total | 10 | 929 | 470 | 54,1623,1613,10
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,1 | 100 (Premium) | 1 | 36 | 8 | 1,102,100,2
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,2 | 125 (Premium) | 4 | 82 | 7 | 8,131,125,6
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,3 | 125 (Premium) | 4 | 72 | 27 | 2,132,125,7
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,4 | 125 (Premium) | 4 | 74 | 9 | 5,133,125,8
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,5 | 125 (Premium) | 4 | 74 | 30 | 10,134,125,9
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,6 | 216 (Fancy) | 2 | 164 | 28 | 8,224,216,8
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,7 | 216 (Fancy) | 2 | 158 | 45 | 8,225,216,9
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,8 | 113 (EX-Fancy) | 4 | 84 | 14 | 9,125,113,12
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,9 | 113 (EX-Fancy) | 4 | 64 | 22 | 5,126,113,13
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,10 | 113 (EX-Fancy) | 4 | 91 | 4 | 3,127,113,14
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,11 | 113 (EX-Fancy) | 4 | 89 | 10 | 9,128,113,15
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,Total | Total | 11 | 988 | 204 | 68,1495,1484,11
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,1 | 125 (EX-Fancy) | 2 | 99 | 7 | 6,128,125,3
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,2 | 125 (EX-Fancy) | 2 | 91 | 9 | 15,129,125,4
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,3 | 216 (EX-Fancy) | 1 | 161 | 29 | 11,220,216,4
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,4 | 138 (EX-Fancy) | 2 | 89 | 10 | 16,144,138,6
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,5 | 138 (EX-Fancy) | 2 | 99 | 10 | 14,145,138,7
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,6 | 138 (Premium) | 1 | 66 | 25 | 9,145,138,7
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,7 | 138 (EX-Fancy) | 1 | 46 | 13 | 4,146,138,8
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,8 | 113 (EX-Fancy) | 2 | 82 | 12 | 6,123,113,10
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,9 | 113 (EX-Fancy) | 2 | 86 | 5 | 6,124,113,11
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,10 | 100 (Fancy) | 1 | 48 | 30 | 8,111,100,11
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,11 | 100 (Premium) | 1 | 72 | 8 | 10,112,100,12
G-1409-21B Dev Bhumi (DPS Ref No. IND-10021-MDE)  Multiple Apple shipments PLA.docx,Total | Total | 11 | 939 | 158 | 105,1455,1444,11
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,Category: | NYKU7155913 | 100 | 147 | 198 | 196,445,196,249
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,Category: | NYKU7155913 | 113 | 224 | 216 | 49,553,49,504
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,Category: | NYKU7155913 | 125 | 147 | 150 | 49,422,49,373
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,Category: | NYKU7155913 | 138 | 49 | 163 | 147,350,147,203
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,Category: | KKFU6745180 | 100 | 160 | 198 | 205,458,205,253
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,Category: | KKFU6745180 | 113 | 100 | 175 | 89,388,89,299
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,Category: | KKFU6745180 | 125 | 185 | 88 | 49,398,49,349
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,Category: | KKFU6745180 | 138 | 107 | 216 | 15,461,15,446
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,Category: | KKFU6745180 | 163 | 134 | 150 | 62,447,62,385
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,Category: | CXRU1178219 | 100 | 163 | 175 | 98,438,98,340
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,Category: | CXRU1178219 | 113 | 167 | 198 | 147,478,147,331
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,Category: | CXRU1178219 | 125 | 152 | 80 | 14,357,14,343
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,Category: | CXRU1178219 | 138 | 71 | 88 | 49,297,49,248
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,Category: | CXRU1178219 | 150 | 111 | 163 | 134,424,134,290
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,Category: | MORU1135179 | 100 | 147 | 150 | 147,397,147,250
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,Category: | MORU1135179 | 113 | 175 | 175 | 147,463,147,316
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,Category: | MORU1135179 | 125 | 147 | 198 | 196,470,196,274
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,Category: | MORU1135179 | 163 | 98 | 138 | 49,399,49,350
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,Category: | TRIU8956870 | 100 | 98 | 138 | 98,336,98,238
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,Category: | TRIU8956870 | 113 | 175 | 163 | 98,451,98,353
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,Category: | TRIU8956870 | 125 | 147 | 175 | 147,447,147,300
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,Category: | TRIU8956870 | 150 | 49 | 88 | 49,287,49,238
